ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,1991,121.366,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,1991,495.75,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,1991,356.707,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,1991,138.454,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,1991,315.261,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,1991,226.839,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,1991,88.047,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,1990,371.56,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,1990,311.495,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,1990,117.114,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,1990,432.388,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,1990,362.49,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,1990,136.286,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,1990,256.767,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,1990,215.259,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,1990,80.931,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,1989,335.02,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,1989,387.857,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Bolivia (Plurinational State of),HIES - Continuous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,1989,235.256,,,Currency: BOL - Bolivian (BOB),Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2024,3154.839,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2024,1249.69,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2024,585.429,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2024,3444.154,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2024,1364.293,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2024,639.116,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2024,2821.666,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2024,1117.714,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2024,523.604,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2023,2861.414,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2023,1149.071,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2023,572.927,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2023,3110.729,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2023,1249.189,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2023,622.846,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2023,2574.013,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2023,1033.658,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2023,515.382,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2022,2614.37,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2022,1054.676,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2022,506.271,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2022,2840.064,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2022,1145.725,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2022,549.977,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2022,2350.195,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2022,948.104,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2022,455.114,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2021,2414.265,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2021,985.469,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2021,447.55,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2021,2598.59,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2021,1060.708,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2021,481.72,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2021,2190.46,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
Brazil,HS - Continuous National Household Sample Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2021,894.115,,,Currency: BRA - Real (BRL),Repository: ILO-STATISTICS - Micro data processing
